generator_id,bus_id,technology,capacity,tags,geometry
1,12,Other or not listed,-1,'"TSO"=>"", "oid"=>"29887", "name"=>"Jeddah", "country"=>"SA", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(39.69223 21.940498)
2,1,Other or not listed,-1,'"TSO"=>"", "oid"=>"29892", "name"=>"Shoaibah", "country"=>"SA", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(39.70047 21.594874)
3,3,Other or not listed,-1,'"TSO"=>"", "oid"=>"29891", "name"=>"Taif", "country"=>"SA", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(40.388489 21.672744)
4,1,Other or not listed,-1,'"TSO"=>"", "oid"=>"29914", "name"=>"Port Sudan", "country"=>"SD", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"1", "visible_on_printed"=>"1"',POINT(37.131042 20.464329)
5,5,Other or not listed,-1,'"TSO"=>"", "oid"=>"29885", "name"=>"Al Madina", "country"=>"SA", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(39.641418 24.691943)
6,6,Other or not listed,-1,'"TSO"=>"", "oid"=>"29898", "name"=>"Al Munwwarah", "country"=>"SA", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(39.616699 24.468401)
7,11,Other or not listed,-1,'"TSO"=>"", "oid"=>"29894", "name"=>"Jeddah", "country"=>"SA", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(39.673004 22.086912)
8,16,Other or not listed,-1,'"TSO"=>"", "oid"=>"29890", "name"=>"Makkah", "country"=>"SA", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(40.273132 22.015634)
281,1078,Hydro pure storage,350,'"TSO"=>"", "oid"=>"34560", "name"=>"Çetin HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"1", "visible_on_printed"=>"1"',POINT(42.254791 37.99508)
282,1079,Hydro pure storage,216,'"TSO"=>"", "oid"=>"35356", "name"=>"Pervari HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"1", "visible_on_printed"=>"1"',POINT(42.431946 37.835819)
283,1081,Hydro run of river & pondage,,'"oid"=>"42532", "name"=>"Keskin HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"1", "visible_on_printed"=>"1"',POINT(42.692871 37.984257)
284,1081,Hydro pure storage,409,'"TSO"=>"", "oid"=>"34561", "name"=>"Beğendik", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"1", "visible_on_printed"=>"1"',POINT(42.701111 37.855339)
315,1101,Hydro run of river & pondage,,'"oid"=>"42560", "name"=>"Toros HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.25238 37.583766)
285,1082,Fossil gas,100,'"TSO"=>"", "oid"=>"34448", "name"=>"Aksa Van", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(43.240814 38.646908)
286,1084,Fossil fuel,,'"oid"=>"44145", "name"=>"Şırnak", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(42.469025 37.448697)
287,1084,Other fossil fuels,,'"oid"=>"43740", "name"=>"Silopi TES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(42.363281 37.3647)
288,1084,Fossil fuel,142,'"TSO"=>"", "oid"=>"34412", "name"=>"Karkey", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(42.569275 37.280609)
289,1070,Other or not listed,0,'"TSO"=>"", "oid"=>"57174", "name"=>"Swedieh", "country"=>"SY", "visible"=>"1", "EIC_code"=>"", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(42.188873 37.006939)
290,1086,Hydro pure storage,115,'"TSO"=>"", "oid"=>"34559", "name"=>"Doganli 3 HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"1", "visible_on_printed"=>"1"',POINT(43.335571 37.493384)
291,1092,Hydro pure storage,280,'"TSO"=>"", "oid"=>"34558", "name"=>"Çukurca HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"1", "visible_on_printed"=>"1"',POINT(43.678894 37.301368)
292,1859,Hydro pure storage,,'"oid"=>"42933", "name"=>"Obruk HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(34.628906 40.656681)
293,1181,Wind farm,,'"oid"=>"40917", "name"=>"Geycek RES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(34.199066 39.203526)
294,1093,Hydro pure storage,100,'"TSO"=>"", "oid"=>"34465", "name"=>"Yamula", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(34.848633 39.374649)
295,1096,Brown coal/Lignite,0,'"TSO"=>"", "oid"=>"34540", "name"=>"Zorlu", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(34.903564 39.126864)
296,1121,Hydro pure storage,500,'"TSO"=>"", "oid"=>"34421", "name"=>"Hasan Uğurlu HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.540527 40.913513)
297,1095,Hydro pure storage,,'"oid"=>"42949", "name"=>"Yamula HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.404816 38.935912)
298,1095,Wind farm,,'"oid"=>"42518", "name"=>"Aksu RES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.134033 38.881412)
299,1097,Hydro run of river & pondage,84,'"TSO"=>"", "oid"=>"34447", "name"=>"Çamlıca HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(34.703064 38.294248)
300,1097,Wind farm,,'"oid"=>"42525", "name"=>"Sancak Enerji Yahyalı RES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.117798 38.334116)
301,1100,Fossil gas,252,'"TSO"=>"", "oid"=>"34548", "name"=>"Camis", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(34.201813 36.84556)
302,1098,Hydro run of river & pondage,70,'"TSO"=>"", "oid"=>"34551", "name"=>"Kadıncık-1 HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(34.580841 37.358151)
303,1099,Hydro run of river & pondage,56,'"TSO"=>"", "oid"=>"35363", "name"=>"Kadıncık-2 HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(34.716797 37.266403)
304,1101,Hydro pure storage,181,'"TSO"=>"", "oid"=>"35362", "name"=>"Kavşak Bendi HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(34.92691 37.61967)
305,1101,Hydro run of river & pondage,,'"oid"=>"42561", "name"=>"Mentaş HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.124664 37.634897)
306,1103,Hydro run of river & pondage,,'"oid"=>"42538", "name"=>"Kayaş Bendi HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.062866 37.192049)
307,1100,Fossil gas,131,'"TSO"=>"", "oid"=>"34547", "name"=>"Enerjisa", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(34.572601 36.874128)
308,1100,Fossil gas,,'"oid"=>"39329", "name"=>"Mersin", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(34.620667 36.809285)
309,1097,Wind farm,,'"oid"=>"42916", "name"=>"Yahyalı RES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.319672 38.130236)
310,1097,Hydro run of river & pondage,,'"oid"=>"42952", "name"=>"Çamlıca-1 HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.588837 38.039439)
311,1102,Hydro pure storage,-1,'"TSO"=>"", "oid"=>"34480", "name"=>"Köprü HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.775604 37.720763)
312,1112,Brown coal/Lignite,635,'"TSO"=>"", "oid"=>"35932", "name"=>"Tufanbeyli TES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.099701 38.237101)
313,1112,Hydro run of river & pondage,,'"oid"=>"42551", "name"=>"Yamanlı-2 HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.194458 38.151837)
314,1102,Hydro run of river & pondage,,'"oid"=>"42953", "name"=>"Karakuz HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.889587 37.847748)
316,1101,Hydro pure storage,169,'"TSO"=>"", "oid"=>"34539", "name"=>"Çatalan HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.244141 37.463959)
317,1101,Hydro pure storage,,'"oid"=>"42549", "name"=>"Mengen HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.404816 37.70338)
318,1101,Hydro pure storage,310,'"TSO"=>"", "oid"=>"34543", "name"=>"Yedigöze Sanibey HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.429535 37.475948)
319,1103,Hydro pure storage,60,'"TSO"=>"", "oid"=>"34552", "name"=>"Seyhan-1-2 HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.293579 37.2008)
320,1101,Hydro pure storage,,'"oid"=>"42533", "name"=>"Göktaş HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.510559 37.584854)
321,1102,Hydro pure storage,85,'"TSO"=>"", "oid"=>"35360", "name"=>"Enerjisa Menge HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.774231 37.573971)
322,1103,Fossil gas,130,'"TSO"=>"", "oid"=>"34462", "name"=>"Adana", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.546265 37.235795)
323,1102,Hydro pure storage,78,'"TSO"=>"", "oid"=>"35361", "name"=>"Kozan HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.840149 37.403983)
324,1105,Fossil gas,570,'"TSO"=>"", "oid"=>"34546", "name"=>"Ayas TES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"1", "visible_on_printed"=>"1"',POINT(35.79483 36.959768)
325,1107,Hard coal,,'"oid"=>"42514", "name"=>"Hunut TES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.676727 36.652996)
326,1108,Hard coal,,'"oid"=>"42913", "name"=>"Bezci TES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.792084 36.699255)
327,1102,Hydro pure storage,69,'"TSO"=>"", "oid"=>"34479", "name"=>"Feke-2 HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.992584 37.702294)
328,1111,Hydro pure storage,510,'"TSO"=>"", "oid"=>"34538", "name"=>"Berke HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.123047 37.445426)
329,1111,Hydro run of river & pondage,,'"oid"=>"42955", "name"=>"Ceyhan HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.941772 37.244542)
330,1111,Wind farm,,'"oid"=>"42529", "name"=>"Sarıtepe RES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.048889 37.317752)
331,1111,Hydro pure storage,138,'"TSO"=>"", "oid"=>"34443", "name"=>"Aslantaş HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.151886 37.28935)
332,1112,Hydro pure storage,284,'"TSO"=>"", "oid"=>"34537", "name"=>"Sır HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.421051 37.512994)
333,1116,Wind farm,135,'"TSO"=>"", "oid"=>"34541", "name"=>"Gökçedağ RES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.419678 37.247821)
334,1110,Hard coal,1320,'"TSO"=>"", "oid"=>"34402", "name"=>"İsken Sügozü TES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.897827 36.744386)
335,1110,Hard coal,,'"oid"=>"41319", "name"=>"Ayaş TES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(35.90744 36.801588)
336,1114,Hard coal,,'"oid"=>"42914", "name"=>"Sanko TES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.014557 36.875227)
337,1118,Fossil gas,,'"oid"=>"38917", "name"=>"Erzin", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.092834 36.816981)
338,1116,Wind farm,,'"oid"=>"42927", "name"=>"Hsanbeyli RES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.401825 37.143898)
339,1120,Mixed fuels,,'"oid"=>"44143", "name"=>"İsdemir TES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.55014 36.71577)
340,1121,Hydro pure storage,69,'"TSO"=>"", "oid"=>"34472", "name"=>"Suat Uğurlu HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.728668 40.917664)
341,1121,Hydro pure storage,,'"oid"=>"42554", "name"=>"Tepekışla HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.681976 40.663973)
342,1121,Hydro pure storage,,'"oid"=>"42548", "name"=>"Köklüce HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.864624 40.621249)
343,1123,Hydro run of river & pondage,,'"oid"=>"44915", "name"=>"Reşadiye HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(37.185974 40.460532)
344,1122,Hydro run of river & pondage,,'"oid"=>"42543", "name"=>"Karıca ve Darıca HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(37.706451 40.759741)
345,1123,Hydro pure storage,97,'"TSO"=>"", "oid"=>"34491", "name"=>"Akıncı HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(37.681732 40.182021)
346,1123,Hydro run of river & pondage,,'"oid"=>"42556", "name"=>"Koyulhisar HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(37.720184 40.281621)
347,1123,Hydro run of river & pondage,64,'"TSO"=>"", "oid"=>"34532", "name"=>"Reşadiye HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(37.938538 40.332936)
348,1125,Wind farm,,'"oid"=>"42917", "name"=>"Kangal RES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(37.073364 39.210975)
349,1125,Brown coal/Lignite,457,'"TSO"=>"", "oid"=>"34415", "name"=>"Kangal TES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(37.363129 39.209911)
350,1122,Hydro run of river & pondage,97,'"TSO"=>"", "oid"=>"34533", "name"=>"Darıca HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(38.045654 40.457397)
351,1872,Hydro run of river & pondage,,'"oid"=>"42555", "name"=>"Burçak HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(38.459015 40.741014)
352,1872,Hydro pure storage,62,'"TSO"=>"", "oid"=>"35349", "name"=>"Kozbükü HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(38.575745 40.680638)
353,1123,Hydro pure storage,,'"oid"=>"42541", "name"=>"Kılıçkaya HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(38.125305 40.190414)
354,1872,Hydro run of river & pondage,120,'"TSO"=>"", "oid"=>"34534", "name"=>"Doğakent HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(38.527679 40.315138)
355,1872,Hydro pure storage,60,'"TSO"=>"", "oid"=>"34473", "name"=>"Tirebolu HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(38.799591 40.933228)
356,1872,Hydro run of river & pondage,,'"oid"=>"42941", "name"=>"Aslancık HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(38.916321 40.917664)
357,1872,Hydro run of river & pondage,,'"oid"=>"42954", "name"=>"Büyükdüz HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(39.078369 40.693134)
358,1872,Hydro run of river & pondage,66,'"TSO"=>"", "oid"=>"35347", "name"=>"Burçak-1-2 HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(39.197845 40.577456)
359,1042,Hydro pure storage,,'"oid"=>"42942", "name"=>"Torul HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(39.302216 40.537808)
360,1126,Hydro pure storage,140,'"TSO"=>"", "oid"=>"34574", "name"=>"Bağıştaş-1 HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(38.401337 39.482845)
361,1127,Hydro pure storage,1330,'"TSO"=>"", "oid"=>"34409", "name"=>"Keban HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(38.972626 38.898515)
362,1129,Brown coal/Lignite,1355,'"TSO"=>"", "oid"=>"34427", "name"=>"Elbistan-A", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.872864 38.311491)
363,1129,Hydro run of river & pondage,,'"oid"=>"42939", "name"=>"Hacınınoğlu HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(37.023926 38.041602)
364,1130,Hydro pure storage,,'"oid"=>"42943", "name"=>"Sarıgüzel HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.933289 37.859676)
365,1128,Brown coal/Lignite,1440,'"TSO"=>"", "oid"=>"34408", "name"=>"Elbistan-B", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(37.368622 38.361042)
366,1128,Hydro pure storage,315,'"TSO"=>"", "oid"=>"35358", "name"=>"Kandil HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(37.437286 38.285625)
367,1125,Hydro run of river & pondage,50,'"TSO"=>"", "oid"=>"34535", "name"=>"Hacılar HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(37.646027 38.792627)
368,1130,Hydro pure storage,124,'"TSO"=>"", "oid"=>"34536", "name"=>"Menzelet HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.734161 37.600088)
369,1130,Hydro pure storage,,'"oid"=>"42559", "name"=>"Kılavuzlu HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.878357 37.677299)
370,1119,Wind farm,80,'"TSO"=>"", "oid"=>"34542", "name"=>"Demirciler RES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(36.57486 37.096812)
371,1134,Hydro pure storage,672,'"TSO"=>"", "oid"=>"37297", "name"=>"Birecik HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(37.861633 37.155939)
372,1137,Hydro pure storage,,'"oid"=>"42540", "name"=>"Tatar HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(39.281616 38.60614)
373,1137,Hydro pure storage,1800,'"TSO"=>"", "oid"=>"34410", "name"=>"Karakaya HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(39.212952 38.289937)
374,1138,Hydro pure storage,2405,'"TSO"=>"", "oid"=>"34406", "name"=>"Atatürk HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(38.555145 37.517351)
375,1135,Hydro pure storage,189,'"TSO"=>"", "oid"=>"34553", "name"=>"Karkamış HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(37.971497 36.88731)
376,1139,Hydro run of river & pondage,,'"oid"=>"42959", "name"=>"Şanlıurfa HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(38.993225 37.279517)
377,1139,Fossil gas,,'"oid"=>"44119", "name"=>"Şanlıurfa OSB", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(39.044037 37.17892)
378,1890,Fossil fuel,,'"oid"=>"40916", "name"=>"İst.DG.-F.Oil-B", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(28.443604 40.94049)
379,1890,Fossil gas,450,'"TSO"=>"", "oid"=>"35340", "name"=>"Ambarli-B", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(28.520508 40.913513)
380,1892,Fossil gas,450,'"TSO"=>"", "oid"=>"34578", "name"=>"Ambarli-C", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(28.605652 40.903134)
381,1892,Fossil gas,450,'"TSO"=>"", "oid"=>"34577", "name"=>"Ambarli-A", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(28.705902 40.892753)
382,1892,Fossil fuel,630,'"TSO"=>"", "oid"=>"34579", "name"=>"Ambarli Fuel", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(28.793793 40.879256)
383,1140,Hydro pure storage,150,'"TSO"=>"", "oid"=>"34505", "name"=>"Demirtas", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(28.475189 40.293144)
384,1226,Wind farm,,'"oid"=>"42920", "name"=>"Susurluk RES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(28.181305 39.932907)
385,1140,Hydro pure storage,,'"oid"=>"42947", "name"=>"Ulubat HES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(28.414764 40.130591)
386,1140,Fossil gas,143,'"TSO"=>"", "oid"=>"34508", "name"=>"Bosen", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(28.692169 40.36852)
387,1140,Fossil gas,,'"oid"=>"44933", "name"=>"Bursa Sanayi", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(28.731995 40.096983)
388,1895,Wind farm,,'"oid"=>"42517", "name"=>"Çatalca RES", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(28.917389 40.963308)
389,1141,Fossil gas,,'"oid"=>"45325", "name"=>"İstanbul", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(28.987427 40.927003)
390,1151,Fossil gas,250,'"TSO"=>"", "oid"=>"35646", "name"=>"Ova Elk.", "country"=>"TR", "visible"=>"1", "tie_line_s"=>"0", "under_construction"=>"0", "visible_on_printed"=>"1"',POINT(29.498291 40.731649)
