775,1394,132,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"JO", "ogc_fid"=>"7993", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Al Ashrafea", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Al Ashrafea", "country_group"=>" ", "tie_line_station"=>"0"',POINT(35.925293 31.924193)
776,1395,132,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"JO", "ogc_fid"=>"7994", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Al Rajehi Cement", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Al Rajehi Cement", "country_group"=>" ", "tie_line_station"=>"0"',POINT(36.177979 32.287133)
777,1396,132,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"JO", "ogc_fid"=>"7995", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Mwaqar Industry", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Mwaqar Industry", "country_group"=>" ", "tie_line_station"=>"0"',POINT(36.23291 31.774878)
778,1398,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"SY", "ogc_fid"=>"7997", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"K1", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"K1", "country_group"=>" ", "tie_line_station"=>"0"',POINT(36.342773 33.523079)
779,1399,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"TN", "ogc_fid"=>"7998", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Shaloul", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Shaloul", "country_group"=>" ", "tie_line_station"=>"0"',POINT(10.689697 35.648369)
780,1407,220,f,Mixed fuels,f,'"mw"=>"0", "tso"=>" ", "country"=>"DZ", "ogc_fid"=>"8014", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Jijel", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"fossil_mixed", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0"',POINT(5.789795 36.81808)
781,1411,220,f,Mixed fuels,f,'"mw"=>"0", "tso"=>" ", "country"=>"DZ", "ogc_fid"=>"8018", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Skikda", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"fossil_mixed", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0"',POINT(6.723633 36.90598)
782,1413,380,f,Mixed fuels,f,'"mw"=>"0", "tso"=>" ", "country"=>"DZ", "ogc_fid"=>"8020", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Hadjret Ennouss", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"fossil_mixed", "annotation"=>"Hadjret Ennouss", "country_group"=>" ", "tie_line_station"=>"0"',POINT(1.97753899999999 36.5626)
6794,10026,220,f,joint,,,POINT(-8.99780299999999 38.959409)
6795,10027,220,f,joint,,,POINT(-9.07423194322647 38.9411201610211)
783,1414,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8039", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Abi-Tar", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Abi-Tar", "country_group"=>" ", "tie_line_station"=>"0"',POINT(29.981689 25.987675)
784,1424,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8049", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Sour", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Sour", "country_group"=>" ", "tie_line_station"=>"0"',POINT(35.244141 33.220308)
785,1425,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8050", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Ksara", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Ksara", "country_group"=>" ", "tie_line_station"=>"1"',POINT(35.958252 33.815666)
786,1425,380,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8050", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Ksara", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Ksara", "country_group"=>" ", "tie_line_station"=>"1"',POINT(35.958252 33.815666)
787,1426,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8051", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Baalbeck", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Baalbeck", "country_group"=>" ", "tie_line_station"=>"0"',POINT(36.243896 34.089061)
788,1427,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8052", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Deir Amar", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Deir Amar", "country_group"=>" ", "tie_line_station"=>"0"',POINT(35.969238 34.443159)
789,1428,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8053", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Deir Nbouh", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Deir Nbouh", "country_group"=>" ", "tie_line_station"=>"0"',POINT(36.166992 34.343436)
790,1429,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8054", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Aramoun", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Aramoun", "country_group"=>" ", "tie_line_station"=>"0"',POINT(35.650635 33.733477)
791,1430,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8055", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Mkalles", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Mkalles", "country_group"=>" ", "tie_line_station"=>"0"',POINT(35.804443 33.961586)
792,1433,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8057", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Hermel", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Hermel", "country_group"=>" ", "tie_line_station"=>"0"',POINT(36.419678 34.388779)
793,1434,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8058", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Laboue", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Laboue", "country_group"=>" ", "tie_line_station"=>"0"',POINT(36.419678 34.261757)
794,1435,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8059", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Bahsas", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Bahsas", "country_group"=>" ", "tie_line_station"=>"0"',POINT(35.826416 34.334364)
795,1437,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8061", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Bsalim", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Bsalim", "country_group"=>" ", "tie_line_station"=>"0"',POINT(35.738525 34.089061)
796,1439,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8063", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Halate", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"substation", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0"',POINT(35.716553 34.252676)
797,1440,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8064", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Beyrut", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Beyrut", "country_group"=>" ", "tie_line_station"=>"0"',POINT(35.661621 33.970698)
798,1441,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8065", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Ras Beyrut", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Ras Beyrut", "country_group"=>" ", "tie_line_station"=>"0"',POINT(35.562744 33.906896)
799,1442,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8066", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Pins", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Pins", "country_group"=>" ", "tie_line_station"=>"0"',POINT(35.584717 33.83392)
800,1443,220,f,'Substation, under construction',t,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8067", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Saida", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"substation_cons", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0"',POINT(35.397949 33.587167)
801,1444,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"LB", "ogc_fid"=>"8068", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Zahrani", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"substation", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0"',POINT(35.332031 33.394759)
802,1451,132,f,'Substation, under construction',t,'"mw"=>"0", "country"=>"GR", "ogc_fid"=>"8354", "visible"=>"-1", "category"=>"1", "name_eng"=>"Syros", "name_nat"=>" ", "objectid"=>"4060", "duplicate"=>"1", "mb_symbol"=>"substation_cons", "annotation"=>"Syros"',POINT(24.927979 37.448697)
803,1460,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8083", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Somid", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Somid", "country_group"=>" ", "tie_line_station"=>"0"',POINT(29.498291 30.883369)
1098,1825,220,f,Substation,f,'"mw"=>"-1", "country"=>"ES", "ogc_fid"=>"5028", "visible"=>"1", "name_eng"=>"Poligono", "name_nat"=>" ", "objectid"=>"5275", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Poligono"',POINT(-4.52636700000001 36.686041)
804,1461,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8084", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Iron Steel", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Iron Steel", "country_group"=>" ", "tie_line_station"=>"0"',POINT(29.937744 31.090574)
805,1462,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8085", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"B. Arab", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"B. Arab", "country_group"=>" ", "tie_line_station"=>"0"',POINT(29.256592 30.647364)
806,1463,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8086", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Medalik", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Medalik", "country_group"=>" ", "tie_line_station"=>"0"',POINT(29.520264 30.666266)
807,1466,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8089", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"T. Badr", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"T. Badr", "country_group"=>" ", "tie_line_station"=>"0"',POINT(30.970459 30.533877)
808,1467,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8090", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Sadat", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"substation", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0"',POINT(30.201416 30.145127)
809,1468,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8091", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"K.Shiekh", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"K.Shiekh", "country_group"=>" ", "tie_line_station"=>"0"',POINT(31.234131 31.090574)
810,1469,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8092", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Mahala", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Mahala", "country_group"=>" ", "tie_line_station"=>"0"',POINT(31.300049 30.911651)
811,1470,132,f,'Substation, under construction',t,'"mw"=>"0", "country"=>"GR", "ogc_fid"=>"8355", "visible"=>"-1", "category"=>"1", "name_eng"=>"Mykonos", "name_nat"=>" ", "objectid"=>"4060", "duplicate"=>"1", "mb_symbol"=>"substation_cons", "annotation"=>"Mykonos"',POINT(25.356445 37.448697)
812,1471,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8093", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Mansora", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Mansora", "country_group"=>" ", "tie_line_station"=>"0"',POINT(31.651611 30.968189)
813,1472,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8094", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Zagazig", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Zagazig", "country_group"=>" ", "tie_line_station"=>"0"',POINT(31.695557 30.486551)
814,1473,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8095", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Tanta", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Tanta", "country_group"=>" ", "tie_line_station"=>"0"',POINT(31.234131 30.647364)
815,1474,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8096", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Basous", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Basous", "country_group"=>" ", "tie_line_station"=>"0"',POINT(31.26709 29.945415)
816,1474,500,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8096", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Basous", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Basous", "country_group"=>" ", "tie_line_station"=>"0"',POINT(31.26709 29.945415)
817,1475,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8097", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"East Qantara", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"East Qantara", "country_group"=>" ", "tie_line_station"=>"0"',POINT(32.827148 30.524413)
818,1476,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8098", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Menuf", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Menuf", "country_group"=>" ", "tie_line_station"=>"0"',POINT(31.179199 30.287532)
819,1477,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8099", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Cairo 500", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Cairo 500", "country_group"=>" ", "tie_line_station"=>"0"',POINT(30.541992 29.926374)
820,1477,500,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8099", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Cairo 500", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Cairo 500", "country_group"=>" ", "tie_line_station"=>"0"',POINT(30.541992 29.926374)
821,1479,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8101", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"A.Zaabal", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"A.Zaabal", "country_group"=>" ", "tie_line_station"=>"0"',POINT(31.59668 30.230595)
822,1479,500,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8101", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"A.Zaabal", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"A.Zaabal", "country_group"=>" ", "tie_line_station"=>"0"',POINT(31.59668 30.230595)
823,1480,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8102", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Suez 500", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Suez 500", "country_group"=>" ", "tie_line_station"=>"0"',POINT(32.431641 30.059586)
824,1480,500,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8102", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Suez 500", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Suez 500", "country_group"=>" ", "tie_line_station"=>"0"',POINT(32.431641 30.059586)
6796,10028,220,f,joint,,,POINT(-3.175049 39.926588)
6797,10029,220,f,joint,,,POINT(-3.63527965003571 41.0436367660845)
6798,10029,380,f,joint,,,POINT(-3.63527965003571 41.0436367660845)
825,1483,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8105", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Kurimat", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"substation", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0"',POINT(31.168213 28.960089)
826,1483,500,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8105", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Kurimat", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"2", "mb_symbol"=>"substation", "annotation"=>"", "country_group"=>" ", "tie_line_station"=>"0"',POINT(31.168213 28.960089)
827,1484,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8106", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"B.Suef East", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"B.Suef East", "country_group"=>" ", "tie_line_station"=>"0"',POINT(31.102295 28.632747)
828,1485,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8107", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Bustan", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Bustan", "country_group"=>" ", "tie_line_station"=>"0"',POINT(30.179443 30.306503)
829,1486,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8108", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Omayed", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Omayed", "country_group"=>" ", "tie_line_station"=>"0"',POINT(28.99292 30.751278)
830,1487,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8109", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"A.Hamam", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"A.Hamam", "country_group"=>" ", "tie_line_station"=>"0"',POINT(31.772461 31.381779)
831,1488,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8110", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Talkha", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Talkha", "country_group"=>" ", "tie_line_station"=>"0"',POINT(31.519775 31.062345)
832,1489,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8111", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Zayed", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Zayed", "country_group"=>" ", "tie_line_station"=>"0"',POINT(30.311279 29.869229)
833,1490,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8112", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Fayom West", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Fayom West", "country_group"=>" ", "tie_line_station"=>"0"',POINT(30.080566 28.940862)
834,1491,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8113", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Maghaga West", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Maghaga West", "country_group"=>" ", "tie_line_station"=>"0"',POINT(30.805664 28.439714)
835,1492,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8114", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Arish", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Arish", "country_group"=>" ", "tie_line_station"=>"1"',POINT(34.090576 30.977609)
836,1493,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8115", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Bghdad", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Bghdad", "country_group"=>" ", "tie_line_station"=>"0"',POINT(33.826904 30.637912)
837,1494,220,f,'Substation, under construction',t,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8116", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Sarahman", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation_cons", "annotation"=>"Sarahman", "country_group"=>" ", "tie_line_station"=>"0"',POINT(28.564453 30.779598)
838,1496,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8118", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"A. Matamir", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"A. Matamir", "country_group"=>" ", "tie_line_station"=>"0"',POINT(30.300293 30.524413)
839,1497,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8119", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Ghazl", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Ghazl", "country_group"=>" ", "tie_line_station"=>"0"',POINT(30.003662 30.543339)
840,1498,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8120", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Aameria", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Aameria", "country_group"=>" ", "tie_line_station"=>"0"',POINT(30.058594 30.722949)
841,1499,220,f,Substation,f,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8121", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"Karmoz", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation", "annotation"=>"Karmoz", "country_group"=>" ", "tie_line_station"=>"0"',POINT(30.201416 30.902225)
842,1500,220,f,'Substation, under construction',t,'"mw"=>"0", "tso"=>" ", "country"=>"EG", "ogc_fid"=>"8122", "visible"=>"1", "anno_box"=>"0", "category"=>"0", "name_eng"=>"A. Salas", "name_nat"=>" ", "objectid"=>"0", "duplicate"=>"1", "mb_symbol"=>"substation_cons", "annotation"=>"A. Salas", "country_group"=>" ", "tie_line_station"=>"0"',POINT(29.783936 30.656816)
