snapshot,VIC,SA,NSW
2011-03-03 00:00:00,6304.76,1660.15,9758.865000000002
2011-03-03 01:00:00,6302.764999999999,1663.3,9821.720000000001
2011-03-03 02:00:00,6287.885,1700.025,9940.725
2011-03-03 03:00:00,6254.5599999999995,1706.55,9998.849999999999
2011-03-03 04:00:00,6204.405,1697.3,10095.82
2011-03-03 05:00:00,6198.885,1689.165,10066.41
2011-03-03 06:00:00,6100.455,1663.88,9827.625
2011-03-03 07:00:00,5871.8150000000005,1616.7150000000001,9471.305
2011-03-03 08:00:00,5842.375,1563.48,9476.965
2011-03-03 09:00:00,5818.135,1594.74,9163.5
2011-03-03 10:00:00,5393.82,1481.655,8623.67
2011-03-03 11:00:00,5000.755,1406.56,8325.275
2011-03-03 12:00:00,4936.535,1359.205,8029.395
2011-03-03 13:00:00,4828.3150000000005,1504.315,7681.615
2011-03-03 14:00:00,4742.555,1370.0349999999999,7164.725
2011-03-03 15:00:00,4607.9,1230.675,6662.02
2011-03-03 16:00:00,4379.67,1186.885,6478.045
2011-03-03 17:00:00,4397.675,1178.8899999999999,6661.035
2011-03-03 18:00:00,4809.615,1181.0500000000002,7390.03
2011-03-03 19:00:00,5666.51,1394.4450000000002,8503.935
2011-03-03 20:00:00,6265.115,1586.545,9181.285
2011-03-03 21:00:00,6223.035,1598.3049999999998,9492.72
2011-03-03 22:00:00,6226.41,1643.98,9790.54
2011-03-03 23:00:00,6266.139999999999,1611.7,9950.005000000001
2011-03-04 00:00:00,6295.8099999999995,1623.4499999999998,10042.845000000001
2011-03-04 01:00:00,6285.58,1639.99,10091.395
2011-03-04 02:00:00,6259.39,1649.885,10143.04
2011-03-04 03:00:00,6184.995,1666.17,10143.220000000001
2011-03-04 04:00:00,6144.71,1616.6100000000001,10294.075
2011-03-04 05:00:00,6141.005,1602.26,10264.82
2011-03-04 06:00:00,6081.105,1546.3400000000001,9755.5
2011-03-04 07:00:00,5865.07,1471.215,9172.45
2011-03-04 08:00:00,5859.035,1445.385,9044.91
2011-03-04 09:00:00,5838.8099999999995,1476.0549999999998,8746.435
2011-03-04 10:00:00,5453.9400000000005,1407.865,8330.785
2011-03-04 11:00:00,5096.625,1318.62,8205.51
2011-03-04 12:00:00,5056.485,1264.085,7954.355
2011-03-04 13:00:00,4949.525,1397.05,7545.139999999999
2011-03-04 14:00:00,4824.13,1257.105,7003.014999999999
2011-03-04 15:00:00,4699.925,1144.785,6526.5
2011-03-04 16:00:00,4438.8099999999995,1072.975,6309.7
2011-03-04 17:00:00,4339.57,1053.63,6313.705
2011-03-04 18:00:00,4463.23,1043.975,6557.905
2011-03-04 19:00:00,4706.885,1091.5949999999998,6968.4349999999995
2011-03-04 20:00:00,5014.545,1191.3400000000001,7629.82
2011-03-04 21:00:00,5257.594999999999,1271.045,8292.2
2011-03-04 22:00:00,5323.21,1301.03,8502.05
2011-03-04 23:00:00,5341.46,1283.85,8538.77
2011-03-05 00:00:00,5343.57,1322.1399999999999,8461.04
2011-03-05 01:00:00,5333.71,1330.1799999999998,8334.275
2011-03-05 02:00:00,5252.865,1337.23,8070.635
2011-03-05 03:00:00,5131.79,1329.825,8054.3099999999995
2011-03-05 04:00:00,5235.585,1308.455,8087.98
2011-03-05 05:00:00,5264.325000000001,1337.915,8049.405000000001
2011-03-05 06:00:00,5268.96,1344.455,8075.045
2011-03-05 07:00:00,5169.625,1329.255,8039.305
2011-03-05 08:00:00,5138.4,1298.995,8054.924999999999
2011-03-05 09:00:00,5228.475,1332.8899999999999,7885.12
2011-03-05 10:00:00,5021.9,1291.2800000000002,7640.379999999999
2011-03-05 11:00:00,4827.525,1258.74,7549.969999999999
2011-03-05 12:00:00,4896.835,1226.675,7240.175
2011-03-05 13:00:00,4822.62,1369.185,6922.745000000001
2011-03-05 14:00:00,4721.7,1244.6,6577.79
2011-03-05 15:00:00,4627.67,1138.5,6213.21
2011-03-05 16:00:00,4255.365,1110.495,6026.995000000001
2011-03-05 17:00:00,4081.6400000000003,1103.5949999999998,6021.965
2011-03-05 18:00:00,4139.105,1109.725,6168.48
2011-03-05 19:00:00,4325.0,1121.99,6440.82
2011-03-05 20:00:00,4520.96,1135.3899999999999,7002.110000000001
2011-03-05 21:00:00,4708.155000000001,1186.315,7623.045
2011-03-05 22:00:00,4918.18,1273.1799999999998,7989.925
2011-03-05 23:00:00,5049.835,1343.75,8003.48
2011-03-06 00:00:00,5173.76,1419.455,7989.98
2011-03-06 01:00:00,5192.59,1503.835,7903.73
2011-03-06 02:00:00,5195.63,1538.48,7805.42
2011-03-06 03:00:00,5248.5650000000005,1615.845,7812.84
2011-03-06 04:00:00,5376.045,1695.065,7880.985
2011-03-06 05:00:00,5521.885,1787.335,7931.085
2011-03-06 06:00:00,5611.435,1845.995,8089.99
2011-03-06 07:00:00,5576.33,1849.475,8088.780000000001
2011-03-06 08:00:00,5542.49,1790.245,8242.755000000001
2011-03-06 09:00:00,5522.265,1743.325,8006.6
2011-03-06 10:00:00,5170.765,1616.665,7637.97
2011-03-06 11:00:00,4738.915,1470.945,7393.355
2011-03-06 12:00:00,4707.17,1378.77,7176.514999999999
2011-03-06 13:00:00,4630.47,1450.315,6896.435
2011-03-06 14:00:00,4596.84,1312.105,6624.51
2011-03-06 15:00:00,4569.6,1186.095,6268.825000000001
2011-03-06 16:00:00,4307.09,1137.835,6128.254999999999
2011-03-06 17:00:00,4298.889999999999,1174.0549999999998,6405.795
2011-03-06 18:00:00,4742.225,1221.0349999999999,7171.93
2011-03-06 19:00:00,5471.995,1363.68,8298.060000000001
2011-03-06 20:00:00,5955.674999999999,1577.32,8962.314999999999
2011-03-06 21:00:00,6068.87,1726.99,9236.66
2011-03-06 22:00:00,6225.205,1897.9499999999998,9508.19
2011-03-06 23:00:00,6420.045,2008.92,9615.105
2011-03-07 00:00:00,6581.915,2127.17,9639.474999999999
2011-03-07 01:00:00,6657.450000000001,2234.9700000000003,9680.54
2011-03-07 02:00:00,6843.6849999999995,2315.355,9670.335
2011-03-07 03:00:00,6938.845,2343.17,9651.29
2011-03-07 04:00:00,7066.195,2364.84,9614.23
2011-03-07 05:00:00,7187.96,2400.105,9665.130000000001
2011-03-07 06:00:00,6966.045,2364.6850000000004,9434.2
2011-03-07 07:00:00,6521.84,2270.4049999999997,9119.91
2011-03-07 08:00:00,6326.125,2213.645,9067.46
2011-03-07 09:00:00,6143.084999999999,2116.085,8795.66
2011-03-07 10:00:00,5710.775,1992.81,8383.435000000001
2011-03-07 11:00:00,5229.299999999999,1823.94,8222.375
2011-03-07 12:00:00,5151.9,1714.1399999999999,7956.505
2011-03-07 13:00:00,4928.73,1789.7849999999999,7644.505
2011-03-07 14:00:00,4829.0599999999995,1591.63,7194.11
2011-03-07 15:00:00,4767.545,1424.285,6696.405000000001
2011-03-07 16:00:00,4533.385,1397.005,6510.71
2011-03-07 17:00:00,4596.844999999999,1402.995,6657.17
2011-03-07 18:00:00,4960.8,1437.8000000000002,7419.125
2011-03-07 19:00:00,5747.360000000001,1579.865,8471.535
2011-03-07 20:00:00,6255.91,1782.59,9075.49
2011-03-07 21:00:00,6279.0650000000005,1900.62,9364.955
2011-03-07 22:00:00,6426.305,1996.62,9629.8
2011-03-07 23:00:00,6604.665,1991.96,9770.625
2011-03-08 00:00:00,6735.945,1981.38,9844.58
2011-03-08 01:00:00,6801.52,1956.565,9956.064999999999
2011-03-08 02:00:00,6917.895,1938.7649999999999,10066.474999999999
2011-03-08 03:00:00,6920.775,1904.405,10146.225
2011-03-08 04:00:00,6935.0650000000005,1859.4299999999998,10219.865
2011-03-08 05:00:00,6940.155,1829.995,10247.2
2011-03-08 06:00:00,6679.785,1783.94,9965.73
2011-03-08 07:00:00,6403.625,1701.0349999999999,9608.869999999999
2011-03-08 08:00:00,6369.610000000001,1645.6999999999998,9566.455
2011-03-08 09:00:00,6251.875,1621.8899999999999,9183.185
2011-03-08 10:00:00,5886.51,1564.74,8705.895
2011-03-08 11:00:00,5446.785,1477.775,8395.95
2011-03-08 12:00:00,5391.655,1433.645,8084.860000000001
2011-03-08 13:00:00,5244.844999999999,1582.69,7753.905
2011-03-08 14:00:00,5171.235000000001,1463.075,7271.67
2011-03-08 15:00:00,5021.365,1323.6799999999998,6747.445
2011-03-08 16:00:00,4768.695,1252.085,6570.030000000001
2011-03-08 17:00:00,4820.08,1240.565,6762.6900000000005
2011-03-08 18:00:00,5292.3150000000005,1282.34,7494.35
2011-03-08 19:00:00,6121.755,1425.21,8651.755000000001
2011-03-08 20:00:00,6608.33,1663.15,9312.82
2011-03-08 21:00:00,6678.365,1679.4050000000002,9514.195
2011-03-08 22:00:00,6825.12,1730.245,9751.32
2011-03-08 23:00:00,6866.395,1733.58,9866.814999999999
2011-03-09 00:00:00,6923.02,1726.495,9954.825
2011-03-09 01:00:00,6900.405,1717.785,10019.46
2011-03-09 02:00:00,6933.13,1718.96,10033.240000000002
2011-03-09 03:00:00,6920.16,1726.85,10128.845000000001
2011-03-09 04:00:00,6853.045,1662.65,10221.085
2011-03-09 05:00:00,6841.525,1621.875,10264.17
2011-03-09 06:00:00,6674.04,1611.275,9974.939999999999
2011-03-09 07:00:00,6431.91,1553.94,9731.48
2011-03-09 08:00:00,6343.85,1492.795,9719.66
2011-03-09 09:00:00,6169.35,1549.6399999999999,9407.61
2011-03-09 10:00:00,5774.49,1482.65,8915.244999999999
2011-03-09 11:00:00,5340.68,1369.1799999999998,8589.16
2011-03-09 12:00:00,5289.475,1315.33,8232.34
2011-03-09 13:00:00,5111.280000000001,1462.915,7720.885
2011-03-09 14:00:00,4985.735,1324.67,7307.705
2011-03-09 15:00:00,4846.465,1216.27,6820.93
2011-03-09 16:00:00,4573.74,1167.81,6629.264999999999
2011-03-09 17:00:00,4604.1900000000005,1167.625,6821.85
2011-03-09 18:00:00,4993.74,1222.6,7597.68
2011-03-09 19:00:00,5829.395,1387.685,8747.295
2011-03-09 20:00:00,6344.5650000000005,1606.915,9497.154999999999
2011-03-09 21:00:00,6304.29,1600.425,9821.615
2011-03-09 22:00:00,6355.775,1604.43,10064.939999999999
2011-03-09 23:00:00,6410.865,1622.12,10140.29
2011-03-10 00:00:00,6479.745,1627.6799999999998,10227.55
2011-03-10 01:00:00,6469.155000000001,1621.025,10247.125
2011-03-10 02:00:00,6473.24,1621.1,10331.22
2011-03-10 03:00:00,6407.255,1603.24,10239.835
2011-03-10 04:00:00,6361.195,1576.92,10157.48
2011-03-10 05:00:00,6355.365,1552.975,10091.395
2011-03-10 06:00:00,6255.33,1547.4450000000002,9865.29
2011-03-10 07:00:00,6086.795,1537.73,9671.435
2011-03-10 08:00:00,6069.265,1524.6100000000001,9709.565
2011-03-10 09:00:00,5895.76,1532.225,9306.759999999998
2011-03-10 10:00:00,5509.43,1467.29,8764.425
2011-03-10 11:00:00,5138.13,1398.315,8526.795
2011-03-10 12:00:00,5051.1849999999995,1331.285,8172.5650000000005
2011-03-10 13:00:00,4989.22,1481.675,7806.014999999999
2011-03-10 14:00:00,4898.085,1329.275,7310.370000000001
2011-03-10 15:00:00,4853.4400000000005,1221.6399999999999,6795.385
2011-03-10 16:00:00,4679.93,1187.76,6624.18
2011-03-10 17:00:00,4705.525,1213.135,6833.705
2011-03-10 18:00:00,5117.75,1253.5700000000002,7629.555
2011-03-10 19:00:00,5868.12,1410.215,8812.235
2011-03-10 20:00:00,6384.41,1604.27,9534.135
2011-03-10 21:00:00,6368.06,1614.98,9964.14
2011-03-10 22:00:00,6450.395,1638.6,10235.955
2011-03-10 23:00:00,6544.965,1693.77,10309.855
2011-03-11 00:00:00,6638.465,1741.205,10309.724999999999
2011-03-11 01:00:00,6670.305,1795.22,10269.735
2011-03-11 02:00:00,6799.395,1818.58,10237.064999999999
2011-03-11 03:00:00,6817.26,1843.4,10175.744999999999
2011-03-11 04:00:00,6843.24,1836.3899999999999,10211.935
2011-03-11 05:00:00,6849.219999999999,1819.04,10075.869999999999
2011-03-11 06:00:00,6695.84,1772.185,9624.86
2011-03-11 07:00:00,6371.535,1711.855,9311.355
2011-03-11 08:00:00,6252.455,1667.325,9317.185
2011-03-11 09:00:00,6108.115,1657.8,8942.86
2011-03-11 10:00:00,5718.635,1581.115,8660.095000000001
2011-03-11 11:00:00,5369.860000000001,1472.6399999999999,8494.42
2011-03-11 12:00:00,5283.47,1410.98,8186.099999999999
2011-03-11 13:00:00,5100.85,1546.225,7734.9400000000005
2011-03-11 14:00:00,4993.055,1385.525,7216.03
2011-03-11 15:00:00,4861.295,1210.155,6682.969999999999
2011-03-11 16:00:00,4572.21,1164.355,6438.835
2011-03-11 17:00:00,4505.54,1148.0349999999999,6477.105
2011-03-11 18:00:00,4601.535,1167.5900000000001,6761.555
2011-03-11 19:00:00,4849.889999999999,1247.585,7195.5599999999995
2011-03-11 20:00:00,5115.885,1310.2,7963.055
2011-03-11 21:00:00,5459.77,1361.21,8724.265
2011-03-11 22:00:00,5745.82,1498.535,9124.17
2011-03-11 23:00:00,5905.82,1551.865,9197.385
2011-03-12 00:00:00,6052.9349999999995,1618.98,9271.625
2011-03-12 01:00:00,6150.92,1673.435,9354.865
2011-03-12 02:00:00,6186.99,1715.7649999999999,9426.57
2011-03-12 03:00:00,6299.41,1762.6,9493.52
2011-03-12 04:00:00,6470.8150000000005,1808.325,9437.54
2011-03-12 05:00:00,6552.035,1853.6399999999999,9354.025
2011-03-12 06:00:00,6528.54,1898.47,9226.515
2011-03-12 07:00:00,6377.09,1878.55,9040.46
2011-03-12 08:00:00,6279.245,1778.045,9132.220000000001
2011-03-12 09:00:00,6147.04,1717.4299999999998,8891.895
2011-03-12 10:00:00,5812.805,1610.97,8582.125
2011-03-12 11:00:00,5473.370000000001,1495.1750000000002,8336.619999999999
2011-03-12 12:00:00,5354.855,1461.82,7923.585
2011-03-12 13:00:00,5124.91,1591.54,7490.4400000000005
2011-03-12 14:00:00,4969.645,1443.9450000000002,7060.66
2011-03-12 15:00:00,4834.33,1301.8600000000001,6641.48
2011-03-12 16:00:00,4564.700000000001,1229.76,6492.085
2011-03-12 17:00:00,4439.01,1204.795,6487.0650000000005
2011-03-12 18:00:00,4470.105,1188.99,6614.27
2011-03-12 19:00:00,4644.895,1185.6599999999999,6838.88
2011-03-12 20:00:00,4855.530000000001,1188.6100000000001,7460.135
2011-03-12 21:00:00,5128.255,1238.725,8168.629999999999
2011-03-12 22:00:00,5433.025,1294.625,8658.880000000001
2011-03-12 23:00:00,5706.285,1354.375,8918.895
2011-03-13 00:00:00,6004.1849999999995,1446.89,9129.36
2011-03-13 01:00:00,6244.225,1457.205,9395.66
2011-03-13 02:00:00,6261.53,1423.44,9579.82
2011-03-13 03:00:00,6121.45,1423.7649999999999,9768.779999999999
2011-03-13 04:00:00,5790.844999999999,1359.23,9918.305
2011-03-13 05:00:00,5599.3099999999995,1326.2,9894.97
2011-03-13 06:00:00,5518.549999999999,1327.0949999999998,9805.445
2011-03-13 07:00:00,5375.15,1315.68,9598.475
2011-03-13 08:00:00,5340.715,1302.68,9674.195
2011-03-13 09:00:00,5184.705,1309.315,9315.93
2011-03-13 10:00:00,4951.67,1271.42,8773.68
2011-03-13 11:00:00,4693.26,1226.9850000000001,8322.625
2011-03-13 12:00:00,4742.155000000001,1221.27,7833.665
2011-03-13 13:00:00,4596.485,1391.49,7497.745
2011-03-13 14:00:00,4515.139999999999,1279.595,7132.450000000001
2011-03-13 15:00:00,4476.215,1148.205,6739.415
2011-03-13 16:00:00,4243.105,1086.915,6622.92
2011-03-13 17:00:00,4180.84,1067.35,6853.455
2011-03-13 18:00:00,4224.375,1072.5,7555.525
2011-03-13 19:00:00,4428.42,1083.6,8619.055
2011-03-13 20:00:00,4564.525,1108.4499999999998,9392.205
2011-03-13 21:00:00,4828.43,1158.1599999999999,9948.09
2011-03-13 22:00:00,5057.295,1201.475,10446.945
2011-03-13 23:00:00,5189.085,1228.435,10588.185000000001
2011-03-14 00:00:00,5221.24,1256.105,10599.875
2011-03-14 01:00:00,5298.605,1297.705,10474.115000000002
2011-03-14 02:00:00,5262.585,1316.48,10359.51
2011-03-14 03:00:00,5270.48,1351.045,10183.814999999999
2011-03-14 04:00:00,5308.76,1409.77,9986.575
2011-03-14 05:00:00,5411.885,1472.335,9855.369999999999
2011-03-14 06:00:00,5475.1849999999995,1509.7350000000001,9580.595000000001
2011-03-14 07:00:00,5330.865,1506.975,9315.855
2011-03-14 08:00:00,5353.11,1423.42,9146.455
2011-03-14 09:00:00,5287.275,1424.125,8794.55
2011-03-14 10:00:00,4997.0599999999995,1392.79,8347.325
2011-03-14 11:00:00,4714.46,1302.445,8150.375
2011-03-14 12:00:00,4793.6,1258.6,7855.375
2011-03-14 13:00:00,4784.83,1456.69,7518.455
2011-03-14 14:00:00,4749.615,1374.04,7066.07
2011-03-14 15:00:00,4716.42,1254.9450000000002,6607.375
2011-03-14 16:00:00,4492.7,1228.4099999999999,6462.66
2011-03-14 17:00:00,4503.754999999999,1231.635,6649.59
2011-03-14 18:00:00,4884.41,1307.93,7444.4
2011-03-14 19:00:00,5729.1,1452.5900000000001,8610.045
2011-03-14 20:00:00,6211.455,1684.0,9271.57
2011-03-14 21:00:00,6237.29,1743.9050000000002,9558.215
2011-03-14 22:00:00,6357.43,1852.345,9863.015
2011-03-14 23:00:00,6469.68,1908.35,9933.439999999999
2011-03-15 00:00:00,6613.79,1924.62,9958.645
2011-03-15 01:00:00,6653.695,1948.31,9984.53
2011-03-15 02:00:00,6827.22,1983.96,10041.89
2011-03-15 03:00:00,6843.215,2030.7,10058.14
2011-03-15 04:00:00,6859.38,2019.625,10026.025
2011-03-15 05:00:00,6830.28,2037.895,9974.98
2011-03-15 06:00:00,6517.215,1977.84,9701.48
2011-03-15 07:00:00,6091.985000000001,1807.935,9433.4
2011-03-15 08:00:00,5986.84,1695.77,9400.855
2011-03-15 09:00:00,5861.955,1653.795,9042.6
2011-03-15 10:00:00,5454.635,1523.025,8514.39
2011-03-15 11:00:00,5029.785,1420.23,8325.41
2011-03-15 12:00:00,4946.725,1344.4099999999999,8039.87
2011-03-15 13:00:00,4807.46,1476.645,7681.9
2011-03-15 14:00:00,4737.08,1349.26,7230.9
2011-03-15 15:00:00,4664.485000000001,1220.0349999999999,6698.04
2011-03-15 16:00:00,4450.5650000000005,1157.72,6499.344999999999
2011-03-15 17:00:00,4501.285,1139.71,6727.705
2011-03-15 18:00:00,4878.77,1186.26,7470.59
2011-03-15 19:00:00,5665.1,1330.115,8578.77
2011-03-15 20:00:00,6150.335,1526.1100000000001,9241.385
2011-03-15 21:00:00,6150.6849999999995,1529.705,9627.8
2011-03-15 22:00:00,6185.34,1578.395,10000.725
2011-03-15 23:00:00,6220.695,1574.6149999999998,10161.905
2011-03-16 00:00:00,6336.8,1601.905,10326.39
2011-03-16 01:00:00,6380.0,1641.32,10396.55
2011-03-16 02:00:00,6415.71,1664.475,10470.380000000001
2011-03-16 03:00:00,6380.755,1704.595,10272.029999999999
2011-03-16 04:00:00,6353.855,1706.67,10233.935000000001
2011-03-16 05:00:00,6363.21,1706.22,10124.45
2011-03-16 06:00:00,6211.9349999999995,1665.58,9771.74
2011-03-16 07:00:00,5952.280000000001,1580.6599999999999,9613.43
2011-03-16 08:00:00,5958.905,1557.335,9471.33
2011-03-16 09:00:00,5831.89,1544.69,9062.725
2011-03-16 10:00:00,5494.675,1459.27,8635.915
2011-03-16 11:00:00,5058.905,1377.54,8362.07
2011-03-16 12:00:00,4951.955,1310.0500000000002,8059.855
2011-03-16 13:00:00,4841.1,1441.19,7741.41
2011-03-16 14:00:00,4770.299999999999,1293.095,7277.85
2011-03-16 15:00:00,4655.715,1146.885,6788.515
2011-03-16 16:00:00,4423.595,1101.7649999999999,6634.799999999999
2011-03-16 17:00:00,4447.635,1112.26,6834.165000000001
2011-03-16 18:00:00,4872.16,1157.54,7596.55
2011-03-16 19:00:00,5725.49,1311.745,8768.33
2011-03-16 20:00:00,6220.525,1524.69,9455.86
2011-03-16 21:00:00,6213.885,1512.44,9682.82
2011-03-16 22:00:00,6222.5599999999995,1567.855,9936.92
2011-03-16 23:00:00,6228.83,1595.1399999999999,10061.18
2011-03-17 00:00:00,6241.139999999999,1600.7399999999998,10129.585
2011-03-17 01:00:00,6270.51,1611.915,10124.975
2011-03-17 02:00:00,6303.095,1620.945,10165.154999999999
2011-03-17 03:00:00,6255.99,1645.185,10122.74
2011-03-17 04:00:00,6244.38,1631.19,10060.18
2011-03-17 05:00:00,6241.505,1627.09,9951.73
2011-03-17 06:00:00,6183.525,1582.905,9769.335
2011-03-17 07:00:00,6015.85,1550.9850000000001,9602.235
2011-03-17 08:00:00,6077.81,1567.395,9565.279999999999
2011-03-17 09:00:00,5886.094999999999,1522.73,9175.029999999999
2011-03-17 10:00:00,5462.705,1436.62,8705.869999999999
2011-03-17 11:00:00,5028.68,1341.07,8428.74
2011-03-17 12:00:00,4956.375,1298.74,8074.5
2011-03-17 13:00:00,4818.719999999999,1441.9050000000002,7654.73
2011-03-17 14:00:00,4738.62,1312.2350000000001,7211.12
2011-03-17 15:00:00,4672.275,1180.3200000000002,6738.395
2011-03-17 16:00:00,4432.115,1160.1750000000002,6568.55
2011-03-17 17:00:00,4453.81,1126.315,6750.65
2011-03-17 18:00:00,4849.55,1187.415,7488.3099999999995
2011-03-17 19:00:00,5645.525,1340.825,8635.375
2011-03-17 20:00:00,6179.085,1546.7350000000001,9445.86
2011-03-17 21:00:00,6197.08,1565.0,9681.505000000001
2011-03-17 22:00:00,6218.98,1585.2150000000001,9946.955
2011-03-17 23:00:00,6219.745,1582.1599999999999,9930.125
2011-03-18 00:00:00,6299.535,1584.055,9833.965
2011-03-18 01:00:00,6248.860000000001,1606.885,9749.035
2011-03-18 02:00:00,6190.845,1597.62,9761.869999999999
2011-03-18 03:00:00,6076.285,1606.29,9673.96
2011-03-18 04:00:00,6018.719999999999,1563.48,9611.575
2011-03-18 05:00:00,5954.82,1506.4299999999998,9524.689999999999
2011-03-18 06:00:00,5868.37,1447.505,9239.075
2011-03-18 07:00:00,5738.754999999999,1390.44,8974.125
2011-03-18 08:00:00,5765.610000000001,1415.13,8948.18
2011-03-18 09:00:00,5600.639999999999,1419.99,8636.009999999998
2011-03-18 10:00:00,5258.4400000000005,1382.1799999999998,8404.765
2011-03-18 11:00:00,5002.959999999999,1316.96,8304.735
2011-03-18 12:00:00,4968.004999999999,1270.915,8099.030000000001
2011-03-18 13:00:00,4809.15,1443.455,7704.345
2011-03-18 14:00:00,4708.139999999999,1263.775,7167.549999999999
2011-03-18 15:00:00,4605.02,1119.0900000000001,6689.495000000001
2011-03-18 16:00:00,4328.73,1062.365,6433.255
2011-03-18 17:00:00,4239.87,1050.385,6493.71
2011-03-18 18:00:00,4408.975,1063.94,6752.53
2011-03-18 19:00:00,4768.969999999999,1122.245,7229.24
2011-03-18 20:00:00,5131.985000000001,1189.355,7982.799999999999
2011-03-18 21:00:00,5379.49,1259.315,8670.5
2011-03-18 22:00:00,5467.58,1295.44,8963.225
2011-03-18 23:00:00,5468.6900000000005,1341.065,8953.055
2011-03-19 00:00:00,5458.73,1376.1799999999998,8900.575
2011-03-19 01:00:00,5418.045,1395.845,8738.675
2011-03-19 02:00:00,5327.835,1401.9250000000002,8580.45
2011-03-19 03:00:00,5347.55,1416.385,8403.18
2011-03-19 04:00:00,5395.43,1397.845,8422.125
2011-03-19 05:00:00,5418.45,1424.63,8413.869999999999
2011-03-19 06:00:00,5403.3150000000005,1442.48,8460.54
2011-03-19 07:00:00,5275.870000000001,1424.38,8390.415
2011-03-19 08:00:00,5319.595,1405.0,8351.34
2011-03-19 09:00:00,5258.8150000000005,1395.31,8072.28
2011-03-19 10:00:00,5044.76,1343.395,7860.735000000001
2011-03-19 11:00:00,4843.205,1316.78,7773.620000000001
2011-03-19 12:00:00,4852.889999999999,1305.935,7476.32
2011-03-19 13:00:00,4753.38,1471.74,7062.515
2011-03-19 14:00:00,4652.29,1362.9299999999998,6691.51
2011-03-19 15:00:00,4541.344999999999,1228.88,6309.41
2011-03-19 16:00:00,4256.1,1167.46,6136.3150000000005
2011-03-19 17:00:00,4133.485000000001,1147.5549999999998,6115.504999999999
2011-03-19 18:00:00,4166.35,1138.46,6254.045
2011-03-19 19:00:00,4358.4349999999995,1151.6950000000002,6587.26
2011-03-19 20:00:00,4547.195,1197.43,7223.82
2011-03-19 21:00:00,4774.605,1276.27,7938.66
2011-03-19 22:00:00,5023.735000000001,1357.8200000000002,8403.68
2011-03-19 23:00:00,5141.985000000001,1416.62,8473.71
2011-03-20 00:00:00,5316.285,1447.615,8506.189999999999
2011-03-20 01:00:00,5402.530000000001,1488.355,8449.1
2011-03-20 02:00:00,5496.030000000001,1500.23,8366.58
2011-03-20 03:00:00,5563.395,1490.5749999999998,8306.77
2011-03-20 04:00:00,5679.55,1448.59,8353.255000000001
2011-03-20 05:00:00,5793.655,1436.4299999999998,8407.375
2011-03-20 06:00:00,5848.3099999999995,1483.6599999999999,8570.38
2011-03-20 07:00:00,5753.445,1444.565,8704.24
2011-03-20 08:00:00,5841.21,1418.255,8812.32
2011-03-20 09:00:00,5656.31,1402.095,8392.005000000001
2011-03-20 10:00:00,5387.0650000000005,1367.795,7981.93
2011-03-20 11:00:00,4983.625,1271.6100000000001,7749.4400000000005
2011-03-20 12:00:00,4883.795,1198.34,7436.565
2011-03-20 13:00:00,4762.755,1372.865,7149.719999999999
2011-03-20 14:00:00,4723.355,1287.83,6804.67
2011-03-20 15:00:00,4631.835,1126.55,6457.5650000000005
2011-03-20 16:00:00,4403.32,1066.47,6342.34
2011-03-20 17:00:00,4449.4400000000005,1067.8600000000001,6606.735000000001
2011-03-20 18:00:00,4920.0650000000005,1126.38,7414.93
2011-03-20 19:00:00,5802.375,1272.05,8697.515
2011-03-20 20:00:00,6367.21,1502.83,9499.045
2011-03-20 21:00:00,6509.585,1554.3200000000002,9813.025000000001
2011-03-20 22:00:00,6666.075,1593.42,10094.33
2011-03-20 23:00:00,6803.595,1613.23,10244.475
2011-03-21 00:00:00,6915.585,1639.98,10316.84
2011-03-21 01:00:00,6914.4,1658.39,10353.59
2011-03-21 02:00:00,6942.035,1674.0900000000001,10311.11
2011-03-21 03:00:00,6913.1,1675.745,10287.74
2011-03-21 04:00:00,6939.91,1673.625,10264.96
2011-03-21 05:00:00,6938.67,1645.2199999999998,10274.025
2011-03-21 06:00:00,6690.33,1620.82,10229.725
2011-03-21 07:00:00,6376.625,1565.7350000000001,9862.875
2011-03-21 08:00:00,6337.549999999999,1538.98,9622.365
2011-03-21 09:00:00,6102.775,1500.375,9205.895
2011-03-21 10:00:00,5740.65,1457.4699999999998,8840.075
2011-03-21 11:00:00,5348.17,1370.05,8605.455
2011-03-21 12:00:00,5282.3150000000005,1295.69,8290.654999999999
2011-03-21 13:00:00,5166.950000000001,1458.72,7908.695
2011-03-21 14:00:00,5119.5599999999995,1329.525,7391.08
2011-03-21 15:00:00,4984.219999999999,1207.7849999999999,6880.41
2011-03-21 16:00:00,4695.51,1132.5149999999999,6706.25
2011-03-21 17:00:00,4719.415,1124.8899999999999,6902.165
2011-03-21 18:00:00,5101.575000000001,1202.53,7665.365
2011-03-21 19:00:00,6021.875,1351.3200000000002,8890.970000000001
2011-03-21 20:00:00,6563.9,1578.625,9608.155
2011-03-21 21:00:00,6647.895,1588.035,9918.17
2011-03-21 22:00:00,6707.51,1627.04,10186.205
2011-03-21 23:00:00,6772.77,1636.6599999999999,10319.225
2011-03-22 00:00:00,6798.395,1631.84,10464.895
2011-03-22 01:00:00,6808.594999999999,1653.78,10516.755000000001
2011-03-22 02:00:00,6726.66,1640.885,10792.58
2011-03-22 03:00:00,6658.715,1615.395,10839.545
